,Estimate,Fitting_succeeded,lower_ci,nObs,p_value,parameter,roi_name,upper_ci,exp_Estimate,log10_Estimate
65,-0.20846676472687367,True,-0.26923323496942086,250,1.76930244720707e-11,"(0.01, 0.05]",near_Rv0008c,-0.14770029448432648,0.8118280155800123,-0.48009895916599005
66,-0.10964648060485423,True,-0.1877332683613297,250,0.005921326796645956,"(0.05, 0.2]",near_Rv0008c,-0.031559692848378756,0.8961508860236531,-0.2525158448329793
67,-0.03398769665706214,True,-0.1016830240619236,250,0.325097651598212,"(0.2, 1.0]",near_Rv0008c,0.033707630747799325,0.9665833967713585,-0.07827366540121411
68,-7.717979274602468,True,-7.783974607162474,250,0.0,const,Rv0008c,-7.651983942042461,0.000444758431123768,-17.774506269409482
69,-0.1408375930865009,True,-0.23559028975768875,250,0.0035770846790237594,"(0.01, 0.05]",Rv0008c,-0.04608489641531306,0.8686303718204472,-0.32434897687821157
70,-0.07804120299421488,True,-0.19909570279769784,250,0.20639297215823338,"(0.05, 0.2]",Rv0008c,0.04301329680926809,0.9249263160247626,-0.17972889049567686
71,-0.05825966561257867,True,-0.16662387718152888,250,0.2920055959879998,"(0.2, 1.0]",Rv0008c,0.05010454595637155,0.9434049458057634,-0.13417200990576866
72,-7.659520758365569,True,-7.759801239632244,250,0.0,const,near_ppiA (Rv0009),-7.559240277098894,0.0004715333350614677,-17.639876306515905
73,-0.07112613204659077,True,-0.2123948192586864,250,0.3237382073985776,"(0.01, 0.05]",near_ppiA (Rv0009),0.07014255516550486,0.9313444123419554,-0.16380348210329854
74,-0.12264500591152991,True,-0.3147895426716717,250,0.21092122613447573,"(0.05, 0.2]",near_ppiA (Rv0009),0.06949953084861185,0.8845776266580809,-0.28245144861425336
75,0.07294554500841266,True,-0.08630517471364241,250,0.36930777175314844,"(0.2, 1.0]",near_ppiA (Rv0009),0.23219626473046773,1.0756719596122932,0.16799359015437434
76,-7.550725841989464,True,-7.599064788852971,250,0.0,const,ppiA (Rv0009),-7.502386895125957,0.0005257283928508595,-17.389321614101735
77,-0.1656379637568159,True,-0.23576840889595002,250,3.6716738144007796e-06,"(0.01, 0.05]",ppiA (Rv0009),-0.09550751861768177,0.8473529511438057,-0.381464230531947
78,-0.1435769068602224,True,-0.235840835864282,250,0.0022883655164249042,"(0.05, 0.2]",ppiA (Rv0009),-0.05131297785616279,0.86625417673649,-0.3306576164990922
79,-0.041760767895078654,True,-0.12108820365794139,250,0.30216846061086355,"(0.2, 1.0]",ppiA (Rv0009),0.03756666786778408,0.9590992004496423,-0.09617504846236614
80,-7.3458987169029655,True,-7.450217073891589,250,0.0,const,near_Rv0010c,-7.241580359914342,0.0006452332253070345,-16.91760474502753
81,-0.14303558593864638,True,-0.29311257921159856,250,0.06176135251775015,"(0.01, 0.05]",near_Rv0010c,0.007041407334305805,0.8667232251871761,-0.3294109544167026
82,-0.1548055329164277,True,-0.35261438090677333,250,0.12506137467091386,"(0.05, 0.2]",near_Rv0010c,0.043003315073917886,0.8565817382402732,-0.356517142306533
83,-0.15675302747905107,True,-0.33464895738637057,250,0.08416360783198398,"(0.2, 1.0]",near_Rv0010c,0.02114290242826844,0.8549151733024217,-0.3610022222842546
84,-7.5820139318733695,True,-7.635005289029321,250,0.0,const,Rv0010c,-7.529022574717418,0.0005095340221975065,-17.461378085104368
85,-0.30346741476618544,True,-0.3826829721366753,250,5.983642370582038e-14,"(0.01, 0.05]",Rv0010c,-0.2242518573956956,0.7382539449172746,-0.6988854562065251
86,-0.10789829887931407,True,-0.2081104221947388,250,0.03483326579909623,"(0.05, 0.2]",Rv0010c,-0.007686175563889341,0.8977188908052419,-0.2484897823190603
87,-0.10916202640952732,True,-0.1979464071254667,250,0.015960755355355353,"(0.2, 1.0]",Rv0010c,-0.020377645693587937,0.8965851352584719,-0.2514001468211414
88,-7.661818070533007,True,-7.739966952329503,250,0.0,const,near_Rv0011c,-7.583669188736511,0.00047045131913353106,-17.645167016437515
89,-0.17900317201029906,True,-0.29276864878393755,250,0.002043158149713828,"(0.01, 0.05]",near_Rv0011c,-0.06523769523666055,0.8361032472647179,-0.4122443051397187
90,-0.24781140063519733,True,-0.40631809008398995,250,0.0021822891204945453,"(0.05, 0.2]",near_Rv0011c,-0.0893047111864047,0.780507132547119,-0.5707096556628595
91,-0.1191860924463562,True,-0.25049454980425145,250,0.07523638713791395,"(0.2, 1.0]",near_Rv0011c,0.012122364911539035,0.8876426018080277,-0.2744855709039583
92,-7.584722161478192,True,-7.646763737336192,250,0.0,const,Rv0011c,-7.522680585620192,0.0005081559539787882,-17.467615137884277
93,-0.20838350941670308,True,-0.30048673260686554,250,9.232143054051803e-06,"(0.01, 0.05]",Rv0011c,-0.1162802862265406,0.8118956073869039,-0.4799072221866672
94,-0.08438751694945526,True,-0.20333277473024597,250,0.16436915758099768,"(0.05, 0.2]",Rv0011c,0.03455774083133546,0.9190750299258259,-0.19434445153459545
95,0.010514498427794061,True,-0.08961110242606585,250,0.8369300584634664,"(0.2, 1.0]",Rv0011c,0.11064009928165397,1.010569970014555,0.024214889879209722
96,-7.593219512370996,True,-7.723021298137133,250,0.0,const,near_Rv0012,-7.463417726604859,0.0005038562683697627,-17.4871845369904
97,-0.15872375433640878,True,-0.347613097799484,250,0.0995666499627885,"(0.01, 0.05]",near_Rv0012,0.030165589126666476,0.8532320280641399,-0.3655408062367494
98,-0.32268151823189906,True,-0.5934961131785201,250,0.019525666510098343,"(0.05, 0.2]",near_Rv0012,-0.05186692328527798,0.7242044635615759,-0.7431355364880635
99,-0.06552230656107777,True,-0.2788673480478584,250,0.5472126830330403,"(0.2, 1.0]",near_Rv0012,0.14782273492570286,0.9365781546888019,-0.1508978720101621
100,-7.6079826341554995,True,-7.6493390761625415,250,0.0,const,Rv0012,-7.566626192148457,0.0004964724153869444,-17.521184006460114
101,-0.20091520117065914,True,-0.26122962837085906,250,6.625670597234495e-11,"(0.01, 0.05]",Rv0012,-0.1406007739704592,0.8179817925113809,-0.462707708296028
102,-0.1480371856622329,True,-0.22659911693600357,250,0.00022142058432192107,"(0.05, 0.2]",Rv0012,-0.06947525438846222,0.8623990454661721,-0.3409296385801224
103,-0.07218569119468565,True,-0.14006339281369584,250,0.03712771624063598,"(0.2, 1.0]",Rv0012,-0.004307989575675478,0.9303581204593978,-0.16624364682136106
104,-7.957284786415192,True,-8.152308490892958,250,0.0,const,near_trpG (Rv0013),-7.762261081937425,0.00035010243095876035,-18.325626863114188
105,-0.20282615316476268,True,-0.4895122947535917,250,0.1655499855673186,"(0.01, 0.05]",near_trpG (Rv0013),0.08385998842406636,0.8164201611503449,-0.46710863073844844
106,-0.034420254293149745,True,-0.394277929833777,250,0.8512922732278334,"(0.05, 0.2]",near_trpG (Rv0013),0.3254374212474775,0.9661653841559616,-0.07926984563712386
107,-0.33095254032680244,True,-0.6849866170172567,250,0.06692422684313133,"(0.2, 1.0]",near_trpG (Rv0013),0.02308153636365179,0.7182392556320446,-0.762183700372626
108,-7.530636961360685,True,-7.566895301697592,250,0.0,const,trpG (Rv0013),-7.4943786210237775,0.0005363964840146931,-17.343056922013655
109,-0.16413035248079058,True,-0.21662391231121747,250,8.889428816404404e-10,"(0.01, 0.05]",trpG (Rv0013),-0.11163679265036369,0.8486313934626044,-0.3779922017632607
110,-0.19200998209094608,True,-0.2623588759453383,250,8.818895877467041e-08,"(0.05, 0.2]",trpG (Rv0013),-0.12166108823655386,0.8252986302445802,-0.44219898875544883
111,-0.12949769312482967,True,-0.19046555375610624,250,3.140570120918955e-05,"(0.2, 1.0]",trpG (Rv0013),-0.0685298324935531,0.8785366150882123,-0.29823318726648274
112,,False,,0,,const,near_pknB (Rv0014c),,,
113,-7.6331808779494645,True,-7.6595587134698055,250,0.0,const,incl_pknB (Rv0014c),-7.6068030424291235,0.00048411848477668127,-17.579215561917618
114,-0.21453165694489312,True,-0.25342381529248353,250,3.0436654186629934e-27,"(0.01, 0.05]",incl_pknB (Rv0014c),-0.1756394985973027,0.8069192667288043,-0.49406640594408885
115,-0.0831318333730171,True,-0.13234069060481235,250,0.0009293031548106799,"(0.05, 0.2]",incl_pknB (Rv0014c),-0.03392297614122186,0.9202298222215441,-0.1914526122580584
116,-0.031824844896071514,True,-0.07451345740972386,250,0.14396731643894964,"(0.2, 1.0]",incl_pknB (Rv0014c),0.01086376761758083,0.9686762358076616,-0.07329261779565269
117,-7.4518693813788435,True,-7.484672409378896,250,0.0,const,incl_pknA (Rv0015c),-7.419066353378791,0.0005803556913873402,-17.161655185315475
118,-0.13955422110614535,True,-0.1869439688409979,250,7.845765444272633e-09,"(0.01, 0.05]",incl_pknA (Rv0015c),-0.0921644733712928,0.8697458633431043,-0.3213933712074527
119,-0.028360542001086064,True,-0.08783265760478565,250,0.3499684591774276,"(0.05, 0.2]",incl_pknA (Rv0015c),0.03111157360261351,0.9720378431466945,-0.06531432822850121
120,-0.04372313524165816,True,-0.0968695409504319,250,0.10686467191496343,"(0.2, 1.0]",incl_pknA (Rv0015c),0.009423270467115573,0.9572189409798313,-0.10069438046153874
121,-7.617711331826982,True,-7.647886051400969,250,0.0,const,incl_pbpA (Rv0016c),-7.587536612252994,0.0004916658042995682,-17.543589197197537
122,-0.12883938514665916,True,-0.17235648551521998,250,6.522081500789802e-09,"(0.01, 0.05]",incl_pbpA (Rv0016c),-0.08532228477809835,0.87911515315826,-0.296717103992756
123,-0.15847194492448796,True,-0.2159778449993287,250,6.620660265140298e-08,"(0.05, 0.2]",incl_pbpA (Rv0016c),-0.10096604484964722,0.8534469069724891,-0.36496088916109576
124,-0.022546142573553585,True,-0.07148333239280566,250,0.36653299827913943,"(0.2, 1.0]",incl_pbpA (Rv0016c),0.026391047245698483,0.9777061222758243,-0.051923766346893906
125,-7.612697835965418,True,-7.645121617816601,250,0.0,const,incl_rodA (Rv0017c),-7.580274054114234,0.0004941369581584545,-17.532043116228355
126,-0.20095060697952613,True,-0.24819290566150864,250,7.624123060544333e-17,"(0.01, 0.05]",incl_rodA (Rv0017c),-0.15370830829754362,0.8179528317170718,-0.4627892478738487
127,-0.10658347644029963,True,-0.1676125499809714,250,0.0006194432091233208,"(0.05, 0.2]",incl_rodA (Rv0017c),-0.04555440289962786,0.8989000080563767,-0.24546174624201003
128,-0.0385292318850422,True,-0.09147252752443945,250,0.15376604653973144,"(0.2, 1.0]",incl_rodA (Rv0017c),0.014414063754355042,0.9622035773043516,-0.0887328210312522
129,-7.475067308267059,True,-7.507060586014235,250,0.0,const,pstP (Rv0018c),-7.443074030519883,0.0005670475993625448,-17.215080010939037
130,-0.20421906819047722,True,-0.2511669515229983,250,1.5193179541012463e-17,"(0.01, 0.05]",pstP (Rv0018c),-0.15727118485795616,0.8152837488871808,-0.47031651404266905
131,-0.26542990744684464,True,-0.3286868552908242,250,1.9662062051454337e-16,"(0.05, 0.2]",pstP (Rv0018c),-0.20217295960286508,0.766876193312199,-0.6112850768500832
132,-0.0741759242977989,True,-0.12725103873674193,250,0.006159317749372373,"(0.2, 1.0]",pstP (Rv0018c),-0.021100809858855867,0.9285083322957164,-0.17082715365783085
133,-6.1041358902445895,True,-6.164053721861809,250,0.0,const,near_fhaB (Rv0019c),-6.0442180586273695,0.0022336106211319363,-14.05782495523329
134,-0.046352134605331684,True,-0.1302294150700672,250,0.2787585786494543,"(0.01, 0.05]",near_fhaB (Rv0019c),0.037525145859403815,0.9547057180713531,-0.10674896599607886
135,0.004496474656616371,True,-0.10131933801500581,250,0.933624488095306,"(0.05, 0.2]",near_fhaB (Rv0019c),0.11031228732823856,1.004506598967667,0.010355381134187502
136,0.05676695409293553,True,-0.03735867456777406,250,0.23718592032120345,"(0.2, 1.0]",near_fhaB (Rv0019c),0.15089258275364512,1.0584091237376718,0.13073429527603053
137,-7.667487797563545,True,-7.720248254461598,250,0.0,const,fhaB (Rv0019c),-7.6147273406654925,0.0004677915358206287,-17.658224397788846
138,-0.16624480652933465,True,-0.2432000699037348,250,2.2950129479883482e-05,"(0.01, 0.05]",fhaB (Rv0019c),-0.08928954315493451,0.8468388971203914,-0.3828617894370577
139,-0.11965688023915477,True,-0.21810871826375092,250,0.017213722423069743,"(0.05, 0.2]",fhaB (Rv0019c),-0.021205042214558628,0.8872248088603549,-0.27556979519077346
140,-0.06087835732347113,True,-0.14743086124733773,250,0.16802486770266767,"(0.2, 1.0]",fhaB (Rv0019c),0.025674146600395478,0.9409376909939717,-0.14020285691595402
141,-7.54668180769852,True,-7.6459284419568725,250,0.0,const,near_fhaA (Rv0020c),-7.447435173440168,0.0005278587612373006,-17.38000820312969
142,-0.1320141398344789,True,-0.2770985387546987,250,0.07452183832496559,"(0.01, 0.05]",near_fhaA (Rv0020c),0.013070259085740887,0.8763286038503609,-0.3040285640388049
143,-0.23050451484571097,True,-0.4231032770616311,250,0.018990955154497124,"(0.05, 0.2]",near_fhaA (Rv0020c),-0.03790575262979082,0.7941328496068482,-0.5308518976896723
144,0.21302976774931714,True,0.06179554966677303,250,0.005765618874478282,"(0.2, 1.0]",near_fhaA (Rv0020c),0.36426398583186126,1.2374214859479482,0.49060755512667736
145,-7.0828102765583925,True,-7.107068445337088,250,0.0,const,fhaA (Rv0020c),-7.058552107779697,0.000839410853937238,-16.311712066913977
146,-0.09010759894892471,True,-0.12487610992108737,250,3.7837240139378593e-07,"(0.01, 0.05]",fhaA (Rv0020c),-0.055339087976762055,0.9138328525266484,-0.20751780037937362
147,-0.07617023811650178,True,-0.12165418395146026,250,0.0010297228354116568,"(0.05, 0.2]",fhaA (Rv0020c),-0.030686292281543306,0.9266584405433099,-0.1754200583823036
148,-0.06293632581057323,True,-0.1032999531806765,250,0.002242799963283958,"(0.2, 1.0]",fhaA (Rv0020c),-0.02257269844046996,0.9390032620572056,-0.14494235834175015
149,-7.67500716713054,True,-7.758809175682819,250,0.0,const,near_leuT (Rvnt03),-7.591205158578262,0.00046428722997920367,-17.675541505901634
150,-0.23966389003007543,True,-0.36424952057395554,250,0.00016301267533892313,"(0.01, 0.05]",near_leuT (Rvnt03),-0.11507825948619532,0.7868922989708969,-0.5519459387392637
151,-0.21007815932609206,True,-0.37233286590283154,250,0.01115995905900115,"(0.05, 0.2]",near_leuT (Rvnt03),-0.04782345274935254,0.8105208937275977,-0.48381000092799
152,-0.1339477662929151,True,-0.2766403565712946,250,0.0657904316784733,"(0.2, 1.0]",near_leuT (Rvnt03),0.008744823985464417,0.874635748877707,-0.3084817057725835
153,-7.635202072476737,True,-7.761193329203819,250,0.0,const,leuT (Rvnt03),-7.509210815749655,0.00048314097534583417,-17.583870372913925
154,-0.16017007779495043,True,-0.34231745036175387,250,0.08480153051068996,"(0.01, 0.05]",leuT (Rvnt03),0.021977294771853034,0.8519988705536546,-0.3688716891617708
155,-0.21123145725719045,True,-0.45321631741645063,250,0.08710403720440688,"(0.05, 0.2]",leuT (Rvnt03),0.030753402902069765,0.8095866604859338,-0.48646604606330957
156,-0.07587678771103057,True,-0.28399403434775355,250,0.47487053990592154,"(0.2, 1.0]",leuT (Rvnt03),0.13224045892569242,0.926930408741058,-0.1747442420985034
157,-7.691476561431061,True,-7.787341533512184,250,0.0,const,near_Rv0021c,-7.5956115893499385,0.00045670332311759993,-17.713470520975733
158,-0.014289351478344384,True,-0.14808353613793512,250,0.8341936818194515,"(0.01, 0.05]",near_Rv0021c,0.11950483318124634,0.985812256756809,-0.03290837645462712
159,-0.11252854522265608,True,-0.29119196743771225,250,0.2170335281825082,"(0.05, 0.2]",near_Rv0021c,0.0661348769924001,0.893571839537339,-0.2591532396477769
160,-0.08149022668114242,True,-0.24107550406097622,250,0.3169084691903451,"(0.2, 1.0]",near_Rv0021c,0.07809505069869138,0.9217417182855832,-0.18767199204667098
161,-7.570320252897302,True,-7.610039273648772,250,0.0,const,Rv0021c,-7.530601232145832,0.0005155273230540096,-17.434447542422486
162,-0.22500705247493982,True,-0.2833828750499261,250,4.201639914167202e-14,"(0.01, 0.05]",Rv0021c,-0.16663122989995358,0.7985105872636132,-0.5181912418497864
163,-0.20788977926990734,True,-0.28527192650332345,250,1.398006102842151e-07,"(0.05, 0.2]",Rv0021c,-0.13050763203649127,0.8122965636982861,-0.4787701616585966
164,-0.1503727141204041,True,-0.2171192288543218,250,1.0073582696878302e-05,"(0.2, 1.0]",Rv0021c,-0.08362619938648638,0.8603872381842483,-0.3463083606192906
165,-7.923203612745241,True,-8.046425492709925,250,0.0,const,near_whiB5 (Rv0022c),-7.799981732780558,0.00036223998900394036,-18.24713792015229
166,0.059537297080172684,True,-0.11032824875374553,250,0.4921074803053135,"(0.01, 0.05]",near_whiB5 (Rv0022c),0.2294028429140909,1.0613453453237771,0.1371143951756377
167,0.08845699363741097,True,-0.12639909380265027,250,0.41971030226158423,"(0.05, 0.2]",near_whiB5 (Rv0022c),0.30331308107747224,1.092487267696603,0.20371645634695745
168,0.22214435443063446,True,0.03643639857329689,250,0.019051886549196817,"(0.2, 1.0]",near_whiB5 (Rv0022c),0.40785231028797203,1.2487516276842585,0.5115984482537511
